Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.31755658682448,8.19830461197857,8.08784100183407,8.0020817497233,7.96042215375265,7.96575845740509,8.00682541048417,8.062026527942,8.10076344438163,8.11972130072643,8.1391848241328,8.16840404287498,8.21620535593861,8.29991139193459,8.40887808396526,8.5059752818167,8.58037265322331,8.6364748488035,8.67798022507618,8.7212712611565,8.78054833290587,8.85194639854525,8.90773472116437,8.93151297103637,8.92839022498502,8.91371080335276,8.89520065871345,8.86434341143358,8.82353931626787,8.78343097730841,8.76485820970846,8.75148265742467,8.72125814465063,8.68155344986516,8.66615777330384,8.68939473940065,8.7417283343745,8.82835421209496,8.94829883783992,9.09514142158373,9.26441271091493,9.4437634183936,9.60959275991709,9.7620337916138,9.89830911579489,10.0019927642669,10.077518105261,10.1379409788139,10.1488872754501,10.1029517914372,10.0200046033559,9.89813065707699,9.73459944345248,9.53202534620648,9.30638723860456,9.08397059968906,8.8790738807572,8.7071751211406,8.58001691908501,8.49890307986967,8.4565077066731,8.44616189056255,8.44448433716624,8.43779317194279,8.41827999773452
Mexico,MEX,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.09919518583085,8.1171791026986,8.2029181574797,8.31144035337818,8.40496357523153,8.4698548318362,8.49866927056361,8.5096590861177,8.54170261024589,8.58922949438592,8.63023418100947,8.67426056546658,8.72031658851266,8.74969319472218,8.77655313212809,8.82050131462678,8.87268393877872,8.92980849339656,8.99369110396804,9.06589072578332,9.15310268394832,9.25807087596464,9.36943692120697,9.47704260909677,9.57738034139244,9.66026493159774,9.71868685599236,9.75955770710799,9.79607652064373,9.83774132115491,9.90400534633027,9.99032795301183,10.0652196947353,10.1036181237173,10.1024938652734,10.0715539258566,10.0046751253944,9.90490038807774,9.79439726647874,9.69770611298521,9.60188016774162,9.50646178187808,9.42307690457714,9.33232139724212,9.24129350126063,9.16675786867422,9.10180216549042,9.04117961228502,8.99398355284064,8.9688903645519,8.96703877254964,8.97285029433004,8.96642105351329,8.94574501039815,8.90169508184868,8.82034645692301,8.70622839274626,8.58025129504402,8.46263836860632,8.35494017834281,8.27792546508227,8.24370663955041,8.22524871700334,8.19968426351346,8.16010393963914
Marshall Islands,MHL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.7352797031436,6.6928069226609,6.68449197860963,6.72798286506237,6.82662444430911,6.95565109841569,7.17265816997199,7.41946160635481,7.54627930148408,7.68276341257631,7.97540208136235,8.27583076084983,8.45625246203003,8.54747893823293,8.67037825446209,8.87026642422326,9.06624894933904,9.20211389925718,9.24243508119322,9.2092507962886,9.11400020052806,8.93562369561727,8.72361376084682,8.55532938018114,8.46963608579999,8.45418499809896,8.46896191966615,8.47398119122257,8.41779347379115,8.29535309871729,8.16813509544787,8.10956564725973,8.12600719662685,8.2267745302714,8.41239857467909,8.62672693703444,8.83193277310924,9.03509137076968,9.24676610756947,9.45404764823669,9.68166005986571,9.92599129545318,10.1479325331951,10.3394877903514,10.479338188727,10.526523601761,10.5034978815647,10.434183321847,10.2929595211844,10.0858369098712,9.78990686593026,9.38593197225132,8.91452752604894,8.45096093481035,8.06950284442246,7.83385909568875,7.76410874053682,7.82900103622373,7.98360247321813,8.17662821857159,8.33413346135382,8.28521152940593,8.10748560460653,8.00327634951251,8.16722188848234
Middle income,MIC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.23383999360131,8.14728363436275,8.0185272395301,7.8452918165095,7.70037850609142,7.60913440181483,7.56958204314881,7.59827007376924,7.6818859878278,7.82018431963213,8.03075187624196,8.25499366363382,8.49867689377406,8.74631874574101,8.94540838539447,9.09623606034219,9.19081844205641,9.25102201833587,9.26332934154615,9.17044293000603,8.9972169659274,8.81746016841889,8.74660871415259,8.90261861332441,9.17650281917589,9.44085816152116,9.69065082509605,9.78199227695227,9.70319749476576,9.63369721819499,9.60589669508387,9.58864837959886,9.58266672608617,9.53613089427424,9.43006312679929,9.28636159054035,9.12506635076048,8.97087712126517,8.82632412000978,8.73104828065946,8.70553664289799,8.73238272850342,8.80998239004527,8.89370402398914,8.9489780902136,8.99917100780767,9.04802420047187,9.08407590252087,9.1114114419537,9.13729908724874,9.15021045458352,9.08931756377523,8.9324763818864,8.74948334006717,8.55434593030689,8.33747934778573,8.15061906507144,8.02003050367384,7.91568286711945,7.8251175666467,7.76104365647344,7.72248912979874,7.68540779453688,7.64648735662184,7.61296961321344
North Macedonia,MKD,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.65822265650199,8.50696269532675,8.40546801031355,8.3328757523938,8.25303358770265,8.17135445137967,8.18984387312721,8.37118953887693,8.76068816567975,9.18263987914218,9.50399843928948,9.74257939199748,9.85362637337566,9.75836081255694,9.65368893201324,9.62223129328918,9.50677034599211,9.3376623927455,9.1896491577663,9.08779411430801,9.01061069421492,8.93094720201767,8.7893174158743,8.63741138822117,8.47880030366848,8.30795839499642,8.20342486546691,8.16485602688273,8.10751107024891,8.02187521190248,7.94145181943164,7.89153091070871,7.87209505202591,7.8330651242702,7.76834515072923,7.75294518971406,7.80156651906241,7.82640899667409,7.82764149338898,7.82091612135633,7.79980531351646,7.79140546236005,7.80885874487021,7.83327948729783,7.84720730813857,7.83765034765475,7.77873369167582,7.67282233348448,7.54421741620117,7.39701601493946,7.25159502632326,7.13664307107612,7.02610949731935,6.90874988222279,6.85077493170323,6.81356001088417,6.70379192525626,6.53492059568247,6.31552139520906,6.07692648083373,5.87615365590138,5.75222309536509,5.6927457667285,5.64778527341664,5.5841950094001
Mali,MLI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.12043637243251,8.26559729533574,8.44227554756869,8.61746959529833,8.75176734593284,8.79062204794797,8.7476186083005,8.69071633832124,8.60868203848612,8.49750949450547,8.44443629977962,8.44268775199164,8.42538350084157,8.42448635777887,8.45714724075049,8.4597515694431,8.41746573810341,8.3741324210556,8.33643070175111,8.29942655202673,8.26960053822441,8.24633490379029,8.22703617555149,8.21500396806872,8.20045852351139,8.17311144423177,8.13283483202796,8.0913259721768,8.06792972204189,8.07681912737453,8.11791825983126,8.17326732832365,8.24069448799789,8.3270731900911,8.43147942921611,8.55176206507989,8.68018118182573,8.81448573448094,8.95881989423546,9.10850856905268,9.24653911012537,9.36056072242372,9.44342515072451,9.48560929974511,9.48254098505174,9.44199294950204,9.38238552949971,9.30994909712314,9.22934120045695,9.13900693079279,9.02922308976116,8.91220745781415,8.7706000604991,8.64284789757811,8.56381619857133,8.49670061152005,8.44065154141641,8.40761955573369,8.40537515790023,8.44330737871095,8.53228537682079,8.65190251371607,8.77327884403061,8.89401297384339,9.01157648044404
Malta,MLT,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.48911399498515,7.20518210286989,7.07244849449863,7.17424688204142,7.54176349808353,8.12804035098882,8.80807023664167,9.43479506351833,9.90377632534495,10.1886494639245,10.3184397473488,10.3161756143007,10.1966718853023,9.9867604156708,9.72794342794747,9.46119889077983,9.2311578125583,9.06919329322542,8.97022091949042,8.90097586204936,8.82112197760803,8.69730913854041,8.51090766884801,8.26383028828228,7.97719604031195,7.67506036564333,7.3669046447196,7.0660121877941,6.79726606838095,6.57170928682095,6.40676723318963,6.34542883446488,6.37619637517063,6.4687243281305,6.60154986610088,6.76872268191087,6.9671755024626,7.11060719564293,7.1639436110155,7.22149887507046,7.24737467802655,7.20568701726767,7.22548509222802,7.26500190704782,7.22472216787558,7.16847427905692,7.08317694674409,6.94367062386605,6.86718586958584,6.89210478455677,6.92006605100605,6.94935300661631,6.98432780425862,6.9292307118862,6.7913936966686,6.61308850777831,6.44256650740543,6.30585545261387,6.17933453320412,6.05834475109284,5.85717373206967,5.49672183815043,5.09071796820098,4.77146985921756,4.6546615964894
Myanmar,MMR,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.97050544496832,7.80473751213972,7.65412909734218,7.53149149429538,7.45135676337529,7.41697398866016,7.4201623255638,7.44467612229232,7.49297918856706,7.64562209993219,7.90039822890327,8.17124283541435,8.44836870259591,8.70811202065956,8.8710480674308,8.94467871075679,8.99638967188196,9.04438043685526,9.08799148937371,9.12090212698144,9.14594686874672,9.16418423588593,9.1722932042015,9.19119672364098,9.2269972403138,9.26980224972288,9.31625170632466,9.35939640574665,9.3997813720289,9.4318875027027,9.44946718925872,9.45471099879574,9.45335398407528,9.44883225145052,9.44127365947594,9.43025217675239,9.41839203465265,9.41043638421665,9.40979656860649,9.4164360177869,9.42280066711048,9.42175272142876,9.4287411666696,9.45880255043291,9.49992302037462,9.52354001389473,9.50276459392392,9.41364916013462,9.25849955443513,9.07442263696192,8.90885575276246,8.79694363423077,8.74133096560446,8.72676464680658,8.7150011766297,8.67839898108075,8.62113484354967,8.54613688198905,8.45456652237767,8.35649019139704,8.27080243243241,8.21223949598761,8.17661469655381,8.13972018534996,8.07719230944878
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.3368371761849,8.21684000234187,8.10543964128772,8.01734979420947,7.9722696860162,7.97325596041934,8.00923601150235,8.05918684712136,8.09321790713626,8.10778566221535,8.12263474314737,8.14793155863621,8.19382580829539,8.27787213341903,8.38953367982697,8.4909047092482,8.56873694460871,8.62677940547924,8.67024022942958,8.7163297145301,8.78025669660589,8.85724400342149,8.91769109120467,8.94506093841628,8.94509297307341,8.93411735673403,8.91991376173888,8.89286812417639,8.85467110488542,8.81596350034559,8.79720869882934,8.78273587673535,8.74913421681502,8.7030059789632,8.68244789864314,8.705976471531,8.75838223260643,8.84274659889077,8.96177373808344,9.10922757137949,9.28024899330809,9.46116423188442,9.62631104184359,9.77610614312409,9.90880707768432,10.0081426828352,10.0767660807496,10.1271992141563,10.1275287085884,10.0734971301228,9.98874960516262,9.86593897776713,9.70443050903117,9.50420994502399,9.28485165163151,9.0692335707053,8.87242694214588,8.70970916477007,8.59213221432572,8.51943519518322,8.48321247310725,8.47600309597479,8.47601480321607,8.47398819829882,8.45755766840565
Montenegro,MNE,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.04222723322106,8.83066309536753,8.62167647616127,8.35880177886306,8.00883712663427,7.62042906637215,7.32389514398793,7.22896704935087,7.35490841736983,7.68670535176186,8.15546306381689,8.58638556369484,8.89159755723784,9.11594103579217,9.25622197084707,9.3062257623356,9.31031703707768,9.2825282160901,9.21444037476982,9.1293661277108,9.0641520690741,9.02466100370861,8.99330176411414,8.95053740337238,8.86802996558007,8.73464361583815,8.55470898690269,8.3388107514805,8.11910474667073,7.93585416005845,7.81425052172412,7.74313873910431,7.69662118500845,7.66582425706588,7.64726362947306,7.64200485386966,7.64475928915137,7.63653061660366,7.62992744272114,7.64280041124453,7.65760234317083,7.68081567041394,7.74167317839205,7.83074231034602,7.85434048507885,7.78602887295748,7.66962232175281,7.51354563674347,7.31209386117077,7.09265720167552,6.88188230131509,6.72334825515244,6.62810656830342,6.54590203382913,6.46730519783109,6.41545311979209,6.36187143325275,6.23651162392657,6.09256436088788,5.96136163259641,5.83955499088759,5.78974584873499,5.82552583060541,5.87556114012416,5.88382717503223
Mongolia,MNG,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.39794887543742,7.19997882099624,6.97846869684165,6.82937397405238,6.75679938141152,6.65528621428784,6.49393450371083,6.27632031994915,6.03472081888511,5.88336302392392,5.88726909093965,6.00706424625474,6.21418083988057,6.48338802585806,6.7915408682317,7.12021652867488,7.45742878938726,7.80011548280041,8.15491283967342,8.5602530773476,9.00571616057374,9.42856445209909,9.7898144247611,10.0548003007795,10.1974679054616,10.2190983245422,10.1457991214334,10.0069796827248,9.8323137395101,9.67550762022511,9.57361233847588,9.53178994574294,9.55374357768617,9.63236565706387,9.74909720694729,9.87365589812253,9.97652826301658,10.040184751998,10.0581409302305,10.0347963819497,9.97549560087312,9.90807994820155,9.87569006417774,9.90557192815779,10.0173567005591,10.2191540686838,10.490270993252,10.7767867908632,11.0116008478785,11.1294520912001,11.0754316340034,10.8397074473944,10.4347256080277,9.89752761455967,9.30834450120667,8.74165919894997,8.25049893322508,7.84325665949586,7.48858392866474,7.15068380458909,6.85367194869093,6.59048691853288,6.32592634976327,6.09555194246345,5.98044790670265
Northern Mariana Islands,MNP,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.10032065964269,7.06654796349878,6.9192573402418,6.7842605156038,6.71174808235769,6.70963961324348,6.85811449083696,7.19693429292457,7.5965250965251,7.9255265032048,8.26712259881324,8.69167429094236,9.16118421052632,9.66430829444528,10.0407346530408,10.2908433064292,10.4851861919,10.5567750947915,10.4899661193641,10.4104167996426,10.608778854204,11.1690523067099,11.8174948044587,12.447060816534,13.1967056119517,14.2348381690583,15.5477258167841,16.9100260108773,18.0038387715931,18.4544199601207,17.5387832514711,15.3758865248227,13.0325235200296,11.084479015919,9.66985825796608,9.28029900826095,10.7099972886083,12.7728975027182,14.1642750187172,14.7502174812111,13.9145528099716,11.8985066371681,9.81640425169101,8.08582308142941,6.7999213182224,5.97903577080363,5.54624855651156,5.32809776077721,5.20601631183137,5.16360012549135,5.28541226215645,5.63434635793536,6.13310473815461,6.62673156121303,7.00265569776961,7.20395670328779,7.16714406412925,6.94770857814336,6.65025684931507,6.34556073233152,6.13340431667443,6.00799568771898,5.94856042545388,6.00609041930194,6.27541987654912
Mozambique,MOZ,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.80602530915786,7.84293755806473,7.86331291721727,7.89207813477131,7.91122519122571,7.89659956172141,7.84870793208686,7.78042537405083,7.71708373240821,7.65370878535091,7.57644611968759,7.53074498362111,7.62573765205416,7.85619871269101,8.14599642223028,8.47955051224681,8.80263324501438,9.16585068173133,9.55617469513674,9.8330410705562,9.75272366860211,9.39467185381433,9.02748243926366,8.66056021281192,8.31002562496352,7.99977378456653,7.75843231256925,7.61093810105099,7.57550494638283,7.65100528782809,7.80620903684176,7.99895967496497,8.1972249313858,8.38067858137397,8.52787537220396,8.63240395751451,8.70458713740906,8.73406793653351,8.75599479012716,8.80378346145714,8.87162163243596,8.93791302142978,8.98290141351364,9.00066663090869,8.98964140444115,8.9697615117649,8.97247125355328,9.00031871518947,9.02280661230348,9.02969981182265,9.02738090401921,9.02377289943652,9.01934395775971,9.01640534091991,9.01713434719838,9.01882252883147,9.03092806244963,9.06046075341953,9.09451049350306,9.12973022273566,9.16792737323093,9.19343083781513,9.18929326751676,9.15849362937796,9.10882660623711
Mauritania,MRT,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.16647807078991,9.18421761976053,9.19108539376405,9.19919667522632,9.22240350354538,9.23098953406576,9.21773786670917,9.20106109996492,9.14218887756292,8.95293509732016,8.63093416661567,8.28298036037562,7.96623472612121,7.7101696365683,7.58667247212779,7.60092137082227,7.66705346916631,7.73645472411541,7.81232537462815,7.9014262984548,8.00082623553499,8.10769804262666,8.21968654524145,8.33638059471012,8.45667662537315,8.57823878084251,8.70051308217819,8.81936290458997,8.9245191890656,8.96802688470269,8.99752123455356,9.04994328226427,9.17725816897066,9.2924371294579,9.30455159846301,9.23117229183238,9.08257241297997,8.99287252438972,8.97198957762969,8.97279614311559,8.99766819703163,9.01477766553649,9.02079960849846,9.03426261690418,9.05340031293522,9.07044029897958,9.07103903925947,9.06097301213364,9.0576557892309,9.05573449180445,9.03548247811641,8.99516649662993,8.94220750373571,8.91172864327374,8.91047368936776,8.9121929822836,8.91239518337194,8.9064914992272,8.89164320230467,8.8702357658043,8.85337655578926,8.84929631069889,8.86356354098698,8.898093342428,8.93946639849837
Mauritius,MUS,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.21116772702975,7.20054443104736,7.13636569187927,7.1003042293452,7.17318719605139,7.33409465803832,7.55510893673582,7.80472953726425,8.0822107328971,8.40741681483363,8.7822084942085,9.19978615603319,9.65526565470571,10.0848239678452,10.3984068384828,10.5757773873718,10.6538435820923,10.6793263278341,10.6809874042103,10.6800642197956,10.6861693898998,10.7012631853106,10.7549960003022,10.8537924783296,10.9408405883212,10.9679009597112,10.8968034485568,10.6918031482385,10.3647704336993,9.97440781311064,9.55943622517288,9.15446004273781,8.81431152162353,8.57638246634186,8.45217305012046,8.43050018027352,8.50090300795062,8.63971830576247,8.80354672826346,8.94438926841053,9.02716099438269,9.02221932883008,8.8996156208921,8.6669531041238,8.3679061801972,8.050193096606,7.76584471975461,7.56286935348873,7.46616347398589,7.46853381976097,7.56172501338275,7.70380062898035,7.87330161880968,8.02831126856859,8.09456143620325,8.05229413861192,7.94101629657482,7.79165130779795,7.61275560429154,7.47009706116672,7.3763127584759,7.3112529221423,7.26829118995245,7.24864738853563,7.24583389289812
Malawi,MWI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.0409298896397,9.05801675976929,9.06740532744147,9.07808808779614,9.10513557393057,9.14971100212859,9.19207195806707,9.20389950219598,9.09934886727253,8.92987537298458,8.68831765837575,8.3676543550558,8.09040749143266,7.92483968286483,7.81830941666535,7.7807911546588,7.83647870188045,7.90609190086938,7.99925688768472,8.12680255282019,8.2809455375381,8.44363396814525,8.60951959608372,8.77480471707963,8.92794257990895,9.05774850786056,9.15736814772128,9.35541096897429,9.51503041274976,9.50870249759614,9.44885701491921,9.33794321619152,9.18693337805564,9.01359053544344,8.83624547318292,8.68240645383261,8.57329464819883,8.50804600564805,8.49379963521421,8.58638930988792,8.78808620170963,9.03534809041584,9.294483513494,9.52419542280792,9.69769577507629,9.81233781309781,9.87331492908436,9.88997385425386,9.86833743340635,9.81064488116617,9.72509934441045,9.63289426190159,9.54780363837321,9.45819844728099,9.37574637237761,9.32073006761108,9.28462078237371,9.26722634420174,9.27630815142218,9.30935296866923,9.352944361008,9.41126349508149,9.4849831349229,9.56527965603227,9.65807337439395
Malaysia,MYS,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.76581700966069,8.6037006412382,8.35977847506609,8.08845574737731,7.86221614936178,7.72233820878877,7.67777938189889,7.74208187970165,7.89332360001708,8.10361899086379,8.41168109398658,8.76134938550288,9.05039512524267,9.3029398652517,9.54263397298976,9.7136903918932,9.82771877945644,9.94449956141223,10.0542269184586,10.1462195896523,10.219214407145,10.27068055668,10.2930603355139,10.2805097868599,10.2229780853031,10.1147461938361,9.96249343026512,9.78302071927322,9.6025230331534,9.44584256860388,9.32180080986745,9.23366593160809,9.18966390045953,9.1699477862729,9.146750224317,9.10467635072681,9.02424720118684,8.89758411595337,8.73638786489812,8.57289606237611,8.47038167558945,8.49264734032558,8.63234148181539,8.85541481084703,9.13948451759139,9.43082007878247,9.67068074874953,9.84225004577098,9.95683856358667,10.0307866043766,10.0505705623075,9.97994970931135,9.83704733826713,9.66562151180996,9.48012015301884,9.28289008145974,9.08294575859996,8.90234217507762,8.75937187262806,8.66300301783183,8.62847270898537,8.64716912941381,8.66629798105211,8.66624882920663,8.67842359799548
North America,NAC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.20270252498863,6.23998991925224,6.39048008853258,6.60931516304395,6.79772878939084,6.9363966318353,7.1648460944629,7.48226704045335,7.75123274731362,7.99608165887927,8.26704003243783,8.44420835633753,8.49129460558459,8.56058420193239,8.69539983124379,8.86284681348257,9.0255050897672,9.14679977558645,9.2247218613867,9.2572457826385,9.2456338962001,9.21197986721345,9.14096482576124,9.02139700860363,8.87732778949309,8.68023683349133,8.39955747268899,8.07717553339675,7.75794486012579,7.47397819136115,7.29866265204822,7.20999348762505,7.1038703262588,6.96759447454549,6.81372857495627,6.63119481309712,6.46096325769412,6.39384479139899,6.42208012218319,6.49339011342231,6.59955197305938,6.70998256379857,6.79049699009444,6.84225884310018,6.86236796040834,6.85685402555511,6.83964627890324,6.81510189452243,6.80871944425203,6.83385534593869,6.88296860345717,6.93515099384309,6.95858136345747,6.93562424715502,6.86195879007031,6.73974502915771,6.60488235116088,6.49398402634478,6.41546678363875,6.36884908422946,6.34604654006991,6.33706080844052,6.32490955851576,6.30578101133943,6.33383140819398
Namibia,NAM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.73117983343413,7.7848289253902,7.86376741387797,7.96388260471738,8.07707398141476,8.19114019529896,8.2964494923382,8.38135410266204,8.43235043702243,8.49342068190068,8.54862645936702,8.56544857735552,8.57987667824561,8.58880667831543,8.55720118811926,8.51152030154887,8.45336047486272,8.37850193326814,8.20821804505891,8.06605117999611,8.01111137444502,7.91108380629181,7.94953013454803,8.13761068910574,8.34581173957589,8.57016888475866,8.80811641883752,9.03648501272349,9.26307325874675,9.7342678518292,10.062829533555,10.0322362872662,9.95223684690268,9.84595020695747,9.73878765978646,9.65441655998648,9.59818399397955,9.55697082658301,9.52028507701686,9.46427299086734,9.39950082779303,9.35303071447225,9.30858367584269,9.26788724126001,9.27184349950286,9.32293586197632,9.40350924928964,9.53704276398276,9.71014054250314,9.90238385374161,10.1758082395465,10.4945668786535,10.7111467227668,10.7936472409195,10.7532709613362,10.5332455832312,10.1859831320314,9.8491842448784,9.56308295400795,9.33963763626168,9.17105288095518,8.99945349628617,8.78985814988937,8.58721933686041,8.35344471431626
New Caledonia,NCL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.39911002807649,8.41859630227966,8.39496674277772,8.31238800764855,8.21449410666355,8.12715243791916,8.04798662884036,8.01865150076292,8.02269715043075,8.07608325487289,8.14651240938985,8.16862486731818,8.16041726631255,8.12883052947585,8.08900523560209,8.06144942466916,8.10591376220605,8.23386882872033,8.37934784143707,8.49461692103194,8.5717030855386,8.6230480653331,8.67007193859813,8.77004643198209,8.9349835987086,9.11939890536701,9.2940007871507,9.44307697973765,9.5568860831238,9.63173640327844,9.74154040767041,9.87660541726852,9.95419097998582,9.97256574120349,9.92950111273078,9.81683015389913,9.63896558890769,9.39886534564396,9.13770366273876,8.90620522632946,8.70805179543965,8.54080725816079,8.39570410067053,8.2710211006256,8.15017400136537,8.04457272175667,7.95828137399388,7.87382354824253,7.79493103966703,7.75146265065888,7.78361280019655,7.79669947123798,7.70167270473478,7.53370656482366,7.38861430146144,7.3401933930504,7.29938038385975,7.14603732177852,6.91625209037413,6.75499739964188,6.77228618135021,6.88848354371671,7.03281752466811,7.17591962316552,7.24138744929579
Niger,NER,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.05891645166397,9.12675654892192,9.20298872135843,9.28819647219135,9.3778526806025,9.46137676036959,9.5184927439883,9.51326542845445,9.36169856255735,9.10648230739966,8.87502713812825,8.68847912271095,8.55653020548718,8.54363829082915,8.6151992621905,8.67075005253814,8.70432885830579,8.72954087760333,8.74882061903118,8.76181936610906,8.76811360751542,8.76896314778507,8.76453610481702,8.75362338568744,8.73553085815213,8.70959712839846,8.68148316024688,8.65284935794973,8.62188686173406,8.5921483583128,8.56514071846481,8.53793332524825,8.51017902721337,8.485175556669,8.46511162402678,8.45129677137912,8.43480154910982,8.41130315113256,8.39738376787231,8.3935147986667,8.39270309984275,8.39203659776347,8.38225190396183,8.35650009225089,8.31393903341189,8.25987842504435,8.19879826720297,8.13908495765873,8.08402223503272,8.03688613823107,8.00760675083816,7.99982563876783,8.01947386408291,8.05963565875923,8.11383805808587,8.18851246141413,8.28031418295202,8.37879530519964,8.48513892769956,8.60072723706214,8.71975002433441,8.83976444008259,8.95412357215868,9.05705954150529,9.14457326430694
Nigeria,NGA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.69236434444734,8.69669622056665,8.69561625598557,8.69426663581397,8.69943764653408,8.70953763691882,8.70941507052239,8.67936770301046,8.6101807322918,8.51127426933393,8.42514245936153,8.3637101896299,8.32215164832216,8.31223454151038,8.32665582728233,8.33491400110349,8.32638271722476,8.32144315776823,8.31436322145305,8.30092239839977,8.29195565189885,8.27849646089175,8.25790831308819,8.23064730003074,8.20688417737769,8.1928666479809,8.18039374715098,8.17500575373993,8.18199171870952,8.2013914845404,8.23543405627125,8.28765366762459,8.36016203304826,8.44932101186775,8.55614415912017,8.6803463555323,8.80553907559945,8.92908856007856,9.05543740519783,9.16025145442852,9.22023374646486,9.24370865267164,9.239953544124,9.21143453131691,9.15927972299216,9.08545029188124,8.99479206576788,8.8917893072349,8.78300798652954,8.69062281396062,8.62460012857567,8.57795910684762,8.55099432140191,8.53785070131829,8.52861310658617,8.5314800739318,8.55976358183061,8.60379848964038,8.6481797673471,8.70378775650426,8.79000839156386,8.89939060138479,9.02215602864216,9.15725692210994,9.33121301536801
Nicaragua,NIC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.17254946626847,8.11624729190121,8.06345701955527,8.01515899737358,7.97240236491693,7.93943145857446,7.91374884619023,7.91224500024156,7.97650297868357,8.15878959653783,8.41883965434765,8.67916555422349,8.91409835660104,9.08318974740138,9.13766061739672,9.11811517578316,9.09617192728427,9.08314074884284,9.07950773182844,9.07916895172303,9.07736810817579,9.06830540815998,9.0511543903368,9.03278363594226,9.01616464149093,9.0047194546408,9.00739641636594,9.02998616303345,9.07375033334321,9.13893865644246,9.22158829438223,9.31885311312835,9.42715345590299,9.54543561235912,9.67035817628088,9.79440514298067,9.89674430484362,9.97696128757014,10.0471675342543,10.1058922137308,10.1546497196952,10.1890910410605,10.2098712062517,10.2189230857938,10.2112144350563,10.1979361770318,10.1937982459653,10.1893384273685,10.1822815963102,10.1726573762531,10.154256190629,10.1290739950407,10.0913881437989,10.0304125065686,9.9454572965365,9.83759694631108,9.71179342382346,9.57295098862818,9.42533374046102,9.2820524724159,9.16430333240992,9.05462176167644,8.92754252600689,8.80441784461824,8.70337677445277
Netherlands,NLD,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.87002779475305,6.87992875726319,6.89955998750392,6.98772286103275,7.12085471978558,7.20454198398686,7.54395251747062,8.12046997594123,8.50003906951602,8.6839711084276,8.82194980925136,8.71156029311756,8.39345049817918,8.19225210467828,8.08714407382258,8.05923448143189,8.07859959390441,8.09965197496927,8.12901071232244,8.19568332592196,8.26544338984633,8.33255974872025,8.42466549628435,8.53448942029996,8.62997490098216,8.67481884199394,8.63954100098573,8.53961240111689,8.42219987880262,8.31890922332025,8.23922129417378,8.15245760094779,8.02872354473256,7.81041589734506,7.44771086911611,7.00893016268014,6.60290908131554,6.26793267777873,6.04229023125969,5.91755828146991,5.8722974613862,5.8868010875973,5.89463250952298,5.87988743839759,5.86292635762883,5.84132577657256,5.82255054410005,5.8439590627467,5.90690914128254,5.97993997152556,6.066758837609,6.14807966438847,6.19014111796372,6.20833464461843,6.21435375572129,6.1919697723881,6.1499101036787,6.12883307131882,6.14208851224813,6.17591695973829,6.2334432297342,6.29441292960495,6.35620775096934,6.38229004656023,6.34497444526941
